,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,26.93,27.33,26.51,27.17,27.065113,7418100
1,2021-11-02,26.889999,27.49,26.700001,27.290001,27.18465,6715400
2,2021-11-03,27.0,28.030001,26.91,27.629999,27.523336,9250600
3,2021-11-04,28.35,29.969999,28.120001,29.08,28.967739,17673100
4,2021-11-05,30.139999,30.34,29.1,29.9,29.784573,12479000
5,2021-11-08,30.33,31.139999,30.120001,30.66,30.541639,8323000
6,2021-11-09,30.6,30.950001,29.610001,30.01,29.89415,13452500
7,2021-11-10,29.860001,30.17,28.43,28.73,28.619089,8288500
8,2021-11-11,28.92,29.91,28.889999,29.41,29.296465,6266500
9,2021-11-12,29.15,29.68,28.93,29.450001,29.336311,6985500
10,2021-11-15,29.120001,29.93,29.08,29.610001,29.495693,6317000
11,2021-11-16,29.83,30.34,29.5,29.620001,29.505655,9441000
12,2021-11-17,29.469999,29.540001,27.59,27.66,27.553221,9608100
13,2021-11-18,27.58,28.34,26.940001,27.58,27.47353,10884400
14,2021-11-19,26.6,27.01,25.65,26.0,25.89963,12427500
