,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,689.059998,689.969971,676.539978,681.169983,681.169983,3110900
1,2021-11-02,683.109985,687.679993,673.820007,677.719971,677.719971,3888600
2,2021-11-03,677.27002,689.390015,677.27002,688.289978,688.289978,2334900
3,2021-11-04,685.890015,685.940002,665.5,668.400024,668.400024,4865000
4,2021-11-05,663.969971,665.640015,645.01001,645.719971,645.719971,5277400
5,2021-11-08,650.289978,656.0,643.789978,651.450012,651.450012,2887500
6,2021-11-09,653.700012,660.5,650.52002,655.98999,655.98999,2415600
7,2021-11-10,653.01001,660.330017,642.109985,646.909973,646.909973,2405800
8,2021-11-11,650.23999,665.820007,649.710022,657.580017,657.580017,2868300
9,2021-11-12,660.01001,683.340027,653.820007,682.609985,682.609985,4192700
10,2021-11-15,681.23999,685.26001,671.48999,679.330017,679.330017,2872200
11,2021-11-16,678.27002,688.359985,676.900024,687.400024,687.400024,2077400
12,2021-11-17,690.0,700.98999,686.090027,691.690002,691.690002,2732800
13,2021-11-18,691.609985,691.73999,679.73999,682.02002,682.02002,2012900
14,2021-11-19,692.349976,694.159973,675.0,678.799988,678.799988,2613700
