,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,358.829987,359.880005,352.100006,355.320007,354.401184,1600200
1,2021-11-02,357.040009,363.23999,356.589996,361.5,360.565216,2204300
2,2021-11-03,360.940002,362.5,354.390015,362.100006,361.163666,1727500
3,2021-11-04,362.940002,366.920013,361.470001,366.799988,365.851471,1979200
4,2021-11-05,368.850006,372.119995,366.959991,368.459991,367.507202,2110600
5,2021-11-08,370.0,370.660004,366.119995,366.929993,365.98114,1731600
6,2021-11-09,366.630005,367.779999,364.769989,367.470001,366.519775,1865700
7,2021-11-10,364.970001,367.320007,362.679993,364.73999,363.796814,1352400
8,2021-11-11,365.579987,367.160004,364.25,366.209991,365.263,1184300
9,2021-11-12,368.0,371.609985,366.369995,371.230011,370.27005,1802100
10,2021-11-15,371.769989,372.119995,368.059998,368.450012,367.497253,1957400
11,2021-11-16,367.299988,373.109985,367.019989,371.160004,370.200226,2041600
12,2021-11-17,371.549988,374.920013,369.570007,372.779999,371.81604,2254600
13,2021-11-18,371.320007,372.75,369.279999,370.779999,369.821198,2555900
14,2021-11-19,371.950012,374.700012,369.670013,369.790009,368.833771,2554000
