,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,104.959999,104.989998,100.919998,101.230003,101.230003,1326300
1,2021-11-02,101.470001,102.919998,101.260002,102.120003,102.120003,1030100
2,2021-11-03,102.099998,105.099998,101.25,104.82,104.82,1104100
3,2021-11-04,105.139999,106.760002,104.330002,105.379997,105.379997,962200
4,2021-11-05,106.760002,107.879997,106.239998,106.68,106.68,898400
5,2021-11-08,107.230003,107.230003,105.660004,106.019997,106.019997,727500
6,2021-11-09,105.980003,107.510002,105.790001,106.019997,106.019997,1062200
7,2021-11-10,105.720001,106.449997,104.370003,104.940002,104.940002,1080800
8,2021-11-11,105.099998,105.800003,104.449997,105.370003,105.370003,693700
9,2021-11-12,105.419998,105.730003,104.529999,105.290001,105.290001,674300
10,2021-11-15,105.550003,105.769997,104.129997,104.589996,104.589996,788900
11,2021-11-16,105.059998,105.339996,103.650002,103.790001,103.790001,1331900
12,2021-11-17,103.559998,103.639999,99.779999,100.550003,100.550003,2355600
13,2021-11-18,101.199997,101.199997,98.860001,99.610001,99.610001,1989900
14,2021-11-19,99.68,100.900002,98.540001,99.690002,99.690002,1686200
