,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,74.949997,75.410004,74.419998,74.589996,74.589996,11944600
1,2021-11-02,74.540001,75.25,72.809998,73.029999,73.029999,10891900
2,2021-11-03,72.650002,73.690002,72.25,72.739998,72.739998,9311800
3,2021-11-04,74.0,74.779999,72.870003,73.309998,73.309998,8573500
4,2021-11-05,74.559998,75.809998,73.919998,75.449997,75.449997,6987600
5,2021-11-08,75.669998,77.150002,75.459999,75.93,75.93,6957700
6,2021-11-09,75.809998,75.989998,74.720001,75.75,75.75,6049800
7,2021-11-10,74.5,74.970001,72.93,73.0,73.0,7484700
8,2021-11-11,73.300003,73.660004,71.989998,72.139999,72.139999,7784500
9,2021-11-12,71.589996,72.540001,71.5,72.360001,72.360001,5329000
10,2021-11-15,72.230003,73.389999,71.739998,72.720001,72.720001,6181400
11,2021-11-16,73.0,73.809998,72.57,72.639999,72.639999,7451100
12,2021-11-17,72.120003,73.93,71.730003,71.970001,71.970001,7628600
13,2021-11-18,72.120003,73.209999,71.610001,72.720001,72.720001,6548800
14,2021-11-19,70.919998,71.300003,69.410004,69.610001,69.610001,8817100
