,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,51.48,52.689999,51.439999,52.259998,52.002506,19052200
1,2021-11-02,52.459999,52.950001,51.880001,52.639999,52.380638,15469800
2,2021-11-03,52.48,53.09,52.259998,52.950001,52.68911,16311900
3,2021-11-04,52.790001,53.25,52.130001,52.73,52.470192,16582100
4,2021-11-05,53.360001,54.330002,53.310001,53.900002,53.63443,17624800
5,2021-11-08,53.830002,54.040001,53.220001,53.490002,53.226452,13428400
6,2021-11-09,53.360001,54.009998,53.259998,53.75,53.485168,13501900
7,2021-11-10,53.779999,54.59,53.779999,54.169998,53.903099,16272000
8,2021-11-11,54.080002,54.189999,53.439999,53.66,53.395611,10846300
9,2021-11-12,53.889999,53.990002,53.16,53.5,53.236401,12100200
10,2021-11-15,53.450001,53.73,53.240002,53.380001,53.116993,9970200
11,2021-11-16,53.459999,53.73,53.060001,53.119999,52.858273,12853600
12,2021-11-17,53.139999,53.790001,52.919998,53.73,53.465267,14720100
13,2021-11-18,53.150002,53.610001,52.68,52.779999,52.519947,15052800
14,2021-11-19,52.740002,52.790001,51.610001,51.91,51.654236,18226200
