,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,208.580002,210.669998,207.740005,208.080002,207.287598,1282200
1,2021-11-02,216.199997,222.130005,212.509995,218.929993,218.096268,1910100
2,2021-11-03,218.919998,225.300003,217.529999,224.229996,223.376099,1317600
3,2021-11-04,222.649994,223.759995,218.639999,223.089996,222.240433,934300
4,2021-11-05,224.009995,227.809998,219.919998,221.690002,220.845779,954300
5,2021-11-08,221.960007,223.419998,219.850006,220.229996,219.391327,831900
6,2021-11-09,219.979996,222.199997,218.529999,219.460007,218.624268,1069100
7,2021-11-10,220.009995,221.919998,218.369995,219.639999,218.803574,727100
8,2021-11-11,219.029999,223.449997,219.029999,222.860001,222.011307,647100
9,2021-11-12,223.550003,226.119995,222.389999,224.830002,223.973801,666200
10,2021-11-15,224.839996,226.229996,221.410004,221.929993,221.084839,960700
11,2021-11-16,222.130005,223.910004,220.179993,220.610001,219.769867,1679700
12,2021-11-17,220.330002,225.300003,219.610001,223.820007,222.967651,659100
13,2021-11-18,224.429993,225.610001,222.720001,225.440002,224.581482,1367500
14,2021-11-19,226.0,227.869995,220.520004,220.899994,220.058762,1078000
