,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,237.279999,237.410004,234.690002,235.639999,234.123276,1431700
1,2021-11-02,236.470001,237.380005,235.0,235.770004,234.252441,1489400
2,2021-11-03,235.419998,240.479996,234.619995,240.020004,238.475098,2029600
3,2021-11-04,241.740005,245.550003,240.669998,245.009995,243.432968,2889600
4,2021-11-05,246.559998,246.779999,241.440002,242.770004,241.207382,1983800
5,2021-11-08,244.820007,249.639999,244.619995,248.529999,246.930313,2612200
6,2021-11-09,250.0,250.490005,246.100006,249.479996,247.874191,1832100
7,2021-11-10,247.710007,250.699997,246.589996,248.520004,246.92038,1859900
8,2021-11-11,249.419998,253.199997,248.729996,250.990005,249.374481,2050400
9,2021-11-12,251.940002,254.880005,250.960007,253.880005,252.24588,2115100
10,2021-11-15,254.5,255.25,250.25,252.300003,250.676056,1993200
11,2021-11-16,252.0,255.300003,251.679993,253.179993,251.550369,1608900
12,2021-11-17,252.610001,253.320007,247.169998,247.350006,245.757919,2104900
13,2021-11-18,247.940002,248.979996,241.240005,244.720001,243.144836,2335700
14,2021-11-19,244.979996,246.199997,242.539993,242.690002,241.127914,2029900
