,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,157.380005,158.0,155.800003,157.059998,157.059998,1329100
1,2021-11-02,157.550003,158.0,155.440002,157.850006,157.850006,1714200
2,2021-11-03,158.029999,158.289993,154.570007,158.199997,158.199997,1256500
3,2021-11-04,157.860001,158.929993,156.360001,157.649994,157.649994,1015800
4,2021-11-05,156.570007,156.809998,152.429993,156.410004,156.410004,1775500
5,2021-11-08,157.0,161.149994,156.550003,160.940002,160.940002,1467000
6,2021-11-09,160.940002,162.229996,159.520004,159.809998,159.809998,1021000
7,2021-11-10,159.210007,159.979996,156.059998,159.279999,159.279999,1093200
8,2021-11-11,160.279999,161.039993,157.929993,158.789993,158.789993,935500
9,2021-11-12,159.729996,161.059998,157.710007,160.880005,160.880005,1444800
10,2021-11-15,161.25,162.330002,157.5,157.779999,157.779999,1121300
11,2021-11-16,157.050003,163.0,156.960007,161.389999,161.389999,1276300
12,2021-11-17,161.919998,161.919998,159.899994,161.539993,161.539993,872400
13,2021-11-18,162.529999,162.820007,160.399994,162.160004,162.160004,1475800
14,2021-11-19,163.009995,165.070007,162.669998,164.300003,164.300003,1647600
