,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,130.899994,131.399994,125.720001,127.050003,127.050003,3035600
1,2021-11-02,127.220001,129.160004,126.559998,126.860001,126.860001,2186400
2,2021-11-03,126.800003,127.260002,124.489998,125.580002,125.580002,1611100
3,2021-11-04,125.959999,127.790001,125.730003,127.110001,127.110001,3720500
4,2021-11-05,128.100006,128.990005,125.910004,126.660004,126.660004,2303100
5,2021-11-08,127.290001,127.879997,125.599998,126.43,126.43,2462900
6,2021-11-09,125.809998,127.190002,125.769997,126.529999,126.529999,2011500
7,2021-11-10,125.980003,126.387001,123.610001,124.459999,124.459999,2114300
8,2021-11-11,124.610001,125.190002,123.470001,123.519997,123.519997,2105700
9,2021-11-12,123.43,126.790001,122.709999,125.550003,125.550003,3899100
10,2021-11-15,125.93,129.970001,125.839996,128.520004,128.520004,4499100
11,2021-11-16,128.110001,132.350006,128.110001,131.75,131.75,4671800
12,2021-11-17,131.690002,131.690002,126.470001,130.240005,130.240005,3169000
13,2021-11-18,130.539993,130.938995,128.940002,130.029999,130.029999,1808300
14,2021-11-19,130.850006,131.169998,128.479996,129.149994,129.149994,3182900
