,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,35.52,35.720001,35.080002,35.580002,34.951931,2597600
1,2021-11-02,35.82,35.919998,34.740002,35.380001,34.755459,3838400
2,2021-11-03,35.630001,35.84,34.830002,34.950001,34.33305,3998300
3,2021-11-04,34.919998,35.16,34.189999,34.290001,33.6847,2340000
4,2021-11-05,34.200001,34.900002,34.150002,34.240002,33.932457,2913600
5,2021-11-08,34.169998,34.330002,33.669998,34.0,33.694611,2956200
6,2021-11-09,34.0,34.169998,33.740002,33.98,33.674789,2178200
7,2021-11-10,33.790001,34.23,33.790001,33.990002,33.6847,3436100
8,2021-11-11,33.900002,34.189999,33.48,34.18,33.872993,2665200
9,2021-11-12,34.32,34.360001,33.689999,33.810001,33.506317,1669600
10,2021-11-15,33.84,34.18,33.57,34.16,33.853172,2040800
11,2021-11-16,34.220001,34.349998,33.849998,34.18,33.872993,3958700
12,2021-11-17,33.990002,35.049999,33.52,34.990002,34.67572,3214700
13,2021-11-18,35.080002,35.16,34.669998,34.830002,34.517155,2903800
14,2021-11-19,34.880001,34.91,34.139999,34.209999,33.902721,2553000
