,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,25.459999,25.58,25.35,25.370001,25.370001,40270400
1,2021-11-02,25.4,25.48,25.129999,25.23,25.23,34599700
2,2021-11-03,25.120001,25.33,25.110001,25.18,25.18,36375000
3,2021-11-04,25.129999,25.25,24.540001,24.799999,24.799999,63091100
4,2021-11-05,24.85,25.309999,24.83,25.1,25.1,44427300
5,2021-11-08,25.059999,25.129999,24.73,24.879999,24.879999,46194300
6,2021-11-09,24.82,24.85,24.58,24.709999,24.709999,45360700
7,2021-11-10,24.690001,25.129999,24.66,24.950001,24.950001,47032800
8,2021-11-11,24.99,25.1,24.879999,24.92,24.92,30380300
9,2021-11-12,24.950001,25.08,24.91,24.940001,24.940001,27343200
10,2021-11-15,24.969999,25.049999,24.74,24.799999,24.799999,40249400
11,2021-11-16,24.790001,24.889999,24.629999,24.66,24.66,36376400
12,2021-11-17,24.629999,24.719999,24.559999,24.66,24.66,32297700
13,2021-11-18,24.629999,24.690001,24.389999,24.389999,24.389999,37564100
14,2021-11-19,24.32,24.34,23.959999,24.129999,24.129999,50469600
