,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,56.389999,56.400002,55.900002,56.169998,55.737762,11651100
1,2021-11-02,56.470001,56.5,55.970001,56.099998,55.668301,11498900
2,2021-11-03,56.0,56.330002,55.779999,56.290001,55.856842,10788300
3,2021-11-04,56.110001,56.630001,56.029999,56.599998,56.164455,10820200
4,2021-11-05,56.84,57.16,56.59,56.84,56.402607,12884200
5,2021-11-08,56.75,56.889999,56.130001,56.330002,55.896534,12828000
6,2021-11-09,56.41,56.52,56.09,56.490002,56.055302,10155800
7,2021-11-10,56.540001,56.919998,56.290001,56.720001,56.283531,8813600
8,2021-11-11,56.830002,56.880001,56.57,56.740002,56.303379,7257700
9,2021-11-12,56.75,56.990002,56.549999,56.610001,56.174377,10161800
10,2021-11-15,56.529999,56.68,56.27,56.619999,56.184299,10289200
11,2021-11-16,56.619999,56.939999,56.189999,56.220001,55.78738,13756500
12,2021-11-17,56.040001,56.049999,55.650002,55.91,55.479763,13288700
13,2021-11-18,55.830002,55.93,55.139999,55.41,54.983612,15380100
14,2021-11-19,55.439999,55.490002,54.900002,55.130001,54.705769,15813700
