,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,59.849998,60.060001,59.48,60.02,59.670387,3694600
1,2021-11-02,59.98,60.470001,59.790001,59.93,59.580914,3260900
2,2021-11-03,59.669998,60.48,59.529999,60.09,59.739979,3024300
3,2021-11-04,59.889999,60.009998,58.509998,59.060001,58.715981,3285400
4,2021-11-05,59.459999,59.68,58.77,58.82,58.477379,3949600
5,2021-11-08,59.16,59.459999,58.709999,58.98,58.636444,3218400
6,2021-11-09,58.610001,58.869999,58.16,58.580002,58.238777,3770100
7,2021-11-10,58.459999,59.599998,58.43,59.16,58.815399,4153300
8,2021-11-11,59.139999,60.439999,58.939999,59.990002,59.640564,3831800
9,2021-11-12,60.0,60.150002,59.610001,60.080002,59.730042,3393400
10,2021-11-15,60.290001,60.380001,59.73,59.91,59.561028,2376000
11,2021-11-16,59.830002,59.939999,59.130001,59.150002,58.805458,3395700
12,2021-11-17,59.009998,59.189999,57.830002,58.049999,57.711861,2940600
13,2021-11-18,58.130001,58.419998,57.580002,57.77,57.433495,2902500
14,2021-11-19,57.16,57.48,56.360001,57.07,56.737572,3812600
