,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,229.919998,230.529999,221.050003,221.350006,220.329269,1418100
1,2021-11-02,222.419998,222.669998,216.440002,218.419998,217.412766,2639300
2,2021-11-03,217.729996,221.619995,217.160004,221.100006,220.080414,1674700
3,2021-11-04,220.240005,222.490005,219.410004,222.139999,221.115616,1216000
4,2021-11-05,224.470001,225.539993,222.789993,223.970001,222.93718,1084000
5,2021-11-08,222.610001,224.330002,220.619995,223.839996,222.80777,969000
6,2021-11-09,223.940002,225.399994,222.679993,224.720001,223.683716,508900
7,2021-11-10,224.130005,225.820007,223.289993,223.460007,222.429535,663900
8,2021-11-11,223.029999,223.179993,218.839996,218.979996,217.970184,838400
9,2021-11-12,218.710007,220.860001,218.210007,220.300003,219.284103,1813900
10,2021-11-15,221.020004,221.649994,219.850006,221.229996,220.209808,1024100
11,2021-11-16,222.100006,223.279999,219.559998,220.0,218.985489,1261900
12,2021-11-17,219.669998,222.410004,219.169998,221.190002,220.169998,840000
13,2021-11-18,220.009995,220.830002,218.0,220.0,220.0,1321600
14,2021-11-19,220.5,220.850006,218.699997,220.0,220.0,1028900
