,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,102.989998,104.550003,102.690002,103.489998,101.547958,940400
1,2021-11-02,103.510002,103.910004,101.919998,103.800003,101.85215,1658900
2,2021-11-03,104.510002,106.190002,102.540001,103.360001,101.420403,1372900
3,2021-11-04,103.400002,104.0,101.879997,102.900002,100.969032,1711200
4,2021-11-05,103.260002,104.620003,103.25,104.25,102.293701,1328300
5,2021-11-08,104.43,104.43,100.260002,101.080002,99.183182,1257000
6,2021-11-09,101.300003,102.489998,101.099998,102.32,100.399918,1720000
7,2021-11-10,102.639999,103.5,102.43,103.440002,101.498901,1460400
8,2021-11-11,103.400002,104.510002,102.419998,103.129997,101.194717,1340100
9,2021-11-12,102.129997,102.379997,100.300003,101.599998,100.679428,1027200
10,2021-11-15,102.410004,105.07,102.25,105.040001,104.088264,1564900
11,2021-11-16,105.410004,106.040001,105.0,105.32,104.365723,1417900
12,2021-11-17,105.019997,105.959999,104.32,105.779999,104.821556,915900
13,2021-11-18,105.879997,106.25,104.919998,105.480003,104.524277,968300
14,2021-11-19,105.739998,106.190002,105.449997,105.949997,104.990013,1395300
