,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,102.144997,103.445,102.1325,102.142502,102.142502,2832000
1,2021-11-02,122.394997,131.25,120.760002,122.967499,122.967499,13023600
2,2021-11-03,122.7575,129.322495,121.627502,128.449997,128.449997,5460800
3,2021-11-04,124.0075,133.497498,123.667252,130.964996,130.964996,3977600
4,2021-11-05,130.25,133.255005,130.082504,132.634995,132.634995,2540400
5,2021-11-08,132.625,133.980255,129.5,131.604996,131.604996,2020000
6,2021-11-09,131.862503,134.135757,131.160004,132.839996,132.839996,2095600
7,2021-11-10,130.970001,133.904251,129.625,130.539993,130.539993,2078400
8,2021-11-11,130.914993,132.302505,129.842499,130.352493,130.352493,1676800
9,2021-11-12,129.75,132.292496,129.75,131.449997,131.449997,1896000
10,2021-11-15,131.25,133.107498,130.38475,132.042496,132.042496,1421200
11,2021-11-16,129.5,132.792496,128.75,131.817505,131.817505,2509600
12,2021-11-17,130.25,133.672501,130.25,132.080002,132.080002,1649200
13,2021-11-18,130.0,133.25,129.0,132.550003,132.550003,2126500
14,2021-11-19,129.509995,131.300003,128.132004,128.960007,128.960007,2030300
