,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,178.910004,179.529999,175.020004,177.240005,176.607651,600800
1,2021-11-02,178.0,179.710007,177.25,178.869995,178.231827,743600
2,2021-11-03,175.410004,176.410004,166.509995,169.869995,169.263931,892900
3,2021-11-04,170.300003,172.639999,170.139999,171.369995,170.758575,618200
4,2021-11-05,172.080002,174.080002,171.509995,173.809998,173.18988,539200
5,2021-11-08,174.720001,175.490005,173.229996,175.070007,174.445389,658400
6,2021-11-09,175.169998,178.570007,174.110001,178.360001,177.723648,491200
7,2021-11-10,178.070007,179.970001,177.440002,178.830002,178.191971,504600
8,2021-11-11,178.779999,178.779999,175.699997,175.789993,175.162811,347100
9,2021-11-12,175.789993,177.529999,175.229996,176.610001,175.979889,626500
10,2021-11-15,177.350006,178.229996,176.479996,177.080002,176.448212,304600
11,2021-11-16,176.899994,178.690002,175.880005,177.119995,176.488068,274300
12,2021-11-17,176.75,176.839996,173.600006,174.649994,174.026871,343600
13,2021-11-18,174.649994,174.649994,172.559998,173.0,172.382767,319100
14,2021-11-19,173.449997,174.820007,172.809998,174.130005,173.508743,538100
