,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,45.68,46.09,44.740002,45.93,45.356339,1291000
1,2021-11-02,46.0,47.080002,45.43,46.68,46.09697,2045300
2,2021-11-03,46.810001,48.43,46.709999,48.23,47.627609,2568000
3,2021-11-04,48.5,49.400002,45.639999,46.220001,45.642715,4166000
4,2021-11-05,46.580002,47.889999,46.560001,47.650002,47.054855,1819400
5,2021-11-08,48.0,48.049999,46.790001,47.099998,46.511723,2292800
6,2021-11-09,46.950001,47.669998,46.389999,47.580002,46.985733,1294800
7,2021-11-10,47.5,48.060001,47.380001,47.41,46.817852,1187500
8,2021-11-11,47.369999,48.099998,47.259998,47.869999,47.272106,726300
9,2021-11-12,47.939999,47.98,47.349998,47.549999,46.956104,694300
10,2021-11-15,47.82,49.0,47.689999,48.959999,48.348492,1750300
11,2021-11-16,48.799999,48.830002,47.619999,47.68,47.08448,1464400
12,2021-11-17,47.529999,47.77,46.41,47.16,46.570976,1716200
13,2021-11-18,47.34,47.700001,46.93,47.41,46.817852,1433100
14,2021-11-19,47.419998,47.779999,46.450001,46.610001,46.027847,1430600
