,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,58.299999,59.220001,58.290001,58.68,58.170231,13216600
1,2021-11-02,58.779999,59.630001,58.290001,58.630001,58.120667,13462700
2,2021-11-03,58.549999,59.470001,58.41,59.360001,58.844326,12305800
3,2021-11-04,59.439999,59.689999,58.610001,59.25,58.735279,9831000
4,2021-11-05,59.080002,59.860001,58.77,59.450001,58.933544,10624700
5,2021-11-08,59.799999,60.200001,59.060001,59.41,58.89389,10294200
6,2021-11-09,59.41,59.650002,59.200001,59.459999,58.943455,9128800
7,2021-11-10,59.299999,59.950001,59.299999,59.389999,58.874062,11005200
8,2021-11-11,59.400002,59.689999,59.139999,59.189999,58.6758,8148700
9,2021-11-12,58.82,59.700001,58.759998,59.43,58.913715,9275300
10,2021-11-15,59.799999,60.060001,59.490002,59.619999,59.102066,10543300
11,2021-11-16,59.5,59.939999,58.849998,59.099998,58.586582,9320300
12,2021-11-17,59.0,59.75,58.349998,59.439999,58.92363,12324500
13,2021-11-18,59.450001,59.700001,58.740002,59.040001,58.527103,9815900
14,2021-11-19,59.130001,59.419998,57.799999,57.830002,57.327618,13880200
