,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,208.0,212.089996,207.770004,209.789993,208.04332,3105300
1,2021-11-02,210.509995,214.720001,208.139999,214.259995,212.476105,3329300
2,2021-11-03,210.910004,219.25,209.800003,218.130005,216.313889,3775600
3,2021-11-04,218.300003,218.449997,211.720001,214.929993,213.140518,2781300
4,2021-11-05,215.610001,217.419998,212.729996,213.770004,211.990189,2299400
5,2021-11-08,214.059998,214.440002,210.929993,211.369995,209.610168,2532900
6,2021-11-09,211.020004,213.699997,210.470001,211.710007,209.947342,2296300
7,2021-11-10,213.279999,215.5,212.529999,213.210007,211.43486,2360400
8,2021-11-11,214.080002,214.080002,210.559998,211.559998,209.798584,2615700
9,2021-11-12,212.300003,212.880005,210.380005,211.389999,209.630005,4614100
10,2021-11-15,210.690002,210.889999,207.080002,207.399994,207.399994,3129200
11,2021-11-16,208.029999,209.039993,205.270004,205.389999,205.389999,2942500
12,2021-11-17,205.210007,207.350006,203.600006,205.820007,205.820007,3329300
13,2021-11-18,205.630005,206.229996,203.729996,204.020004,204.020004,4261500
14,2021-11-19,205.270004,206.199997,203.669998,206.080002,206.080002,3217100
