,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,76.379997,77.580002,76.190002,76.650002,76.650002,1142800
1,2021-11-02,78.720001,81.190002,76.699997,78.239998,78.239998,1621900
2,2021-11-03,78.139999,79.169998,77.860001,78.970001,78.970001,722000
3,2021-11-04,79.019997,79.349998,78.080002,78.68,78.68,782600
4,2021-11-05,79.110001,80.529999,78.68,80.099998,80.099998,787900
5,2021-11-08,80.25,80.900002,78.480003,78.639999,78.639999,620000
6,2021-11-09,78.25,78.589996,77.720001,78.150002,78.150002,698100
7,2021-11-10,78.0,78.769997,77.989998,78.18,78.18,419800
8,2021-11-11,76.940002,78.540001,76.940002,78.449997,78.449997,681700
9,2021-11-12,78.559998,79.620003,78.07,79.25,79.25,489800
10,2021-11-15,79.589996,79.699997,78.239998,78.459999,78.459999,378100
11,2021-11-16,78.510002,78.839996,77.769997,77.940002,77.940002,447500
12,2021-11-17,77.690002,78.18,76.949997,77.510002,77.510002,357300
13,2021-11-18,77.419998,77.419998,76.32,76.970001,76.970001,434200
14,2021-11-19,77.099998,77.800003,75.82,76.139999,76.139999,552400
