,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,155.869995,156.179993,153.429993,154.570007,154.570007,665800
1,2021-11-02,154.460007,155.160004,152.869995,154.029999,154.029999,646400
2,2021-11-03,153.729996,155.919998,149.529999,155.740005,155.740005,808100
3,2021-11-04,156.199997,157.369995,154.979996,155.309998,155.309998,558800
4,2021-11-05,156.889999,158.110001,153.669998,153.919998,153.919998,622500
5,2021-11-08,154.759995,155.639999,152.240005,154.169998,154.169998,883900
6,2021-11-09,152.050003,156.110001,152.050003,154.399994,154.399994,724100
7,2021-11-10,153.940002,154.729996,151.779999,151.960007,151.960007,613500
8,2021-11-11,152.520004,153.270004,151.669998,152.190002,152.190002,700200
9,2021-11-12,153.229996,156.479996,152.550003,155.649994,155.649994,853600
10,2021-11-15,156.5,158.470001,155.270004,156.529999,156.529999,832400
11,2021-11-16,156.839996,161.119995,156.610001,159.100006,159.100006,1085200
12,2021-11-17,158.429993,158.860001,155.399994,157.169998,157.169998,907600
13,2021-11-18,156.470001,158.020004,153.479996,155.759995,155.759995,933400
14,2021-11-19,156.559998,156.610001,152.100006,152.410004,152.410004,1184900
