,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,41.029999,42.400002,40.830002,41.990002,41.204617,13381700
1,2021-11-02,41.759998,42.529999,41.700001,41.98,41.194805,9657200
2,2021-11-03,42.59,44.029999,41.48,41.970001,41.184994,15035600
3,2021-11-04,42.959999,43.759998,41.869999,42.360001,41.567696,11428000
4,2021-11-05,43.09,43.669998,42.32,43.580002,42.764877,8676200
5,2021-11-08,44.150002,44.790001,43.810001,44.119999,43.294777,8016400
6,2021-11-09,44.119999,44.400002,42.619999,43.990002,43.16721,7071000
7,2021-11-10,43.450001,43.880001,41.610001,42.330002,41.538258,9206500
8,2021-11-11,42.59,43.32,42.580002,42.720001,41.920963,6521100
9,2021-11-12,42.330002,42.869999,42.029999,42.580002,41.783585,5994200
10,2021-11-15,42.549999,43.759998,41.669998,43.18,42.37236,8705800
11,2021-11-16,43.200001,43.869999,42.75,43.43,42.617683,5649100
12,2021-11-17,42.98,43.990002,42.049999,42.290001,41.499008,7821700
13,2021-11-18,42.439999,43.950001,41.82,43.32,42.509739,8311900
14,2021-11-19,41.860001,42.18,40.41,40.599998,39.840614,14549800
