,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,218.699997,220.050003,218.070007,219.759995,218.814377,1697800
1,2021-11-02,220.539993,221.970001,219.25,221.190002,220.23822,2297400
2,2021-11-03,220.910004,223.050003,219.580002,222.800003,221.841293,2057300
3,2021-11-04,222.669998,224.839996,222.080002,222.490005,221.532639,2320000
4,2021-11-05,224.240005,227.610001,223.820007,226.059998,225.087265,2329200
5,2021-11-08,227.809998,228.240005,224.380005,225.729996,224.758682,1715400
6,2021-11-09,225.699997,228.259995,225.350006,227.75,226.769989,2369000
7,2021-11-10,227.270004,227.910004,225.179993,225.410004,225.410004,1324800
8,2021-11-11,225.5,225.5,220.600006,221.009995,221.009995,1595800
9,2021-11-12,221.940002,222.539993,219.5,222.389999,222.389999,2184600
10,2021-11-15,222.630005,224.039993,221.639999,222.470001,222.470001,1207900
11,2021-11-16,222.619995,223.279999,221.059998,221.369995,221.369995,1648500
12,2021-11-17,220.990005,221.289993,219.600006,220.490005,220.490005,1896600
13,2021-11-18,219.5,220.949997,219.020004,220.699997,220.699997,1688300
14,2021-11-19,221.009995,221.199997,217.169998,218.490005,218.490005,2096100
