,timestamp,open,high,low,close
0,2022-03-29 23:08:00,99.69999694824219,99.7300033569336,99.69000244140625,99.69000244140625
1,2022-03-29 23:09:00,99.69000244140625,99.79000091552734,99.69000244140625,99.76020050048828
2,2022-03-29 23:10:00,99.7699966430664,99.87999725341797,99.7699966430664,99.87999725341797
3,2022-03-29 23:11:00,99.87999725341797,99.88999938964844,99.84500122070312,99.8550033569336
4,2022-03-29 23:12:00,99.83999633789062,99.8499984741211,99.80000305175781,99.80000305175781
5,2022-03-29 23:13:00,99.81999969482422,99.83000183105469,99.70999908447266,99.81999969482422
6,2022-03-29 23:14:00,99.83999633789062,99.87999725341797,99.81099700927734,99.81999969482422
7,2022-03-29 23:15:00,99.86000061035156,99.86000061035156,99.73999786376953,99.76000213623047
8,2022-03-29 23:16:00,99.7699966430664,99.7699966430664,99.74500274658203,99.7699966430664
9,2022-03-29 23:17:00,99.77999877929688,99.77999877929688,99.69000244140625,99.69100189208984
10,2022-03-29 23:18:00,99.69999694824219,99.7300033569336,99.62999725341797,99.66000366210938
11,2022-03-29 23:19:00,99.6500015258789,99.77999877929688,99.6500015258789,99.68000030517578
12,2022-03-29 23:20:00,99.69000244140625,99.69999694824219,99.62000274658203,99.68170166015625
13,2022-03-29 23:21:00,99.66999816894531,99.69000244140625,99.62000274658203,99.6449966430664
14,2022-03-29 23:22:00,99.66000366210938,99.7509994506836,99.6500015258789,99.72000122070312
15,2022-03-29 23:23:00,99.70999908447266,99.70999908447266,99.62999725341797,99.62999725341797
16,2022-03-29 23:24:00,99.5999984741211,99.70279693603516,99.55999755859375,99.70279693603516
17,2022-03-29 23:25:00,99.72000122070312,99.77999877929688,99.72000122070312,99.76000213623047
18,2022-03-29 23:26:00,99.7699966430664,99.91000366210938,99.7699966430664,99.88200378417969
19,2022-03-29 23:27:00,99.81999969482422,99.83999633789062,99.73999786376953,99.73999786376953
20,2022-03-29 23:28:00,99.7300033569336,99.87999725341797,99.7300033569336,99.81500244140625
21,2022-03-29 23:29:00,99.81500244140625,99.93000030517578,99.81500244140625,99.91000366210938
22,2022-03-29 23:30:00,99.9000015258789,99.91000366210938,99.81500244140625,99.88999938964844
23,2022-03-29 23:31:00,99.8499984741211,99.93000030517578,99.8499984741211,99.91000366210938
24,2022-03-29 23:32:00,99.9000015258789,99.93000030517578,99.83999633789062,99.91000366210938
25,2022-03-29 23:33:00,99.90499877929688,99.91999816894531,99.88569641113281,99.91000366210938
26,2022-03-29 23:34:00,99.91000366210938,99.91000366210938,99.875,99.90499877929688
27,2022-03-29 23:35:00,99.91999816894531,99.95050048828125,99.91999816894531,99.94999694824219
28,2022-03-29 23:36:00,99.94999694824219,100.0,99.91000366210938,99.97000122070312
29,2022-03-29 23:37:00,99.96499633789062,100.0199966430664,99.94000244140625,100.0
30,2022-03-29 23:38:00,99.98999786376953,100.01000213623047,99.91999816894531,99.91999816894531
31,2022-03-29 23:39:00,99.93000030517578,99.95999908447266,99.86000061035156,99.90010070800781
32,2022-03-29 23:40:00,99.91000366210938,99.95999908447266,99.9000015258789,99.93000030517578
33,2022-03-29 23:41:00,99.93840026855469,99.93840026855469,99.87999725341797,99.9000015258789
34,2022-03-29 23:42:00,99.94000244140625,100.0,99.91999816894531,99.94000244140625
35,2022-03-29 23:43:00,99.94499969482422,99.95999908447266,99.93000030517578,99.93000030517578
36,2022-03-29 23:44:00,99.94000244140625,100.01000213623047,99.94000244140625,100.0
37,2022-03-29 23:45:00,100.0,100.0,99.91000366210938,99.95999908447266
38,2022-03-29 23:46:00,99.96499633789062,99.96499633789062,99.91000366210938,99.93000030517578
39,2022-03-29 23:47:00,99.94999694824219,100.0,99.93499755859375,99.98999786376953
40,2022-03-29 23:48:00,99.98999786376953,100.02999877929688,99.95999908447266,99.97000122070312
41,2022-03-29 23:49:00,99.95999908447266,99.99549865722656,99.94000244140625,99.99500274658203
42,2022-03-29 23:50:00,99.99500274658203,100.01000213623047,99.9800033569336,99.9800033569336
43,2022-03-29 23:51:00,99.9800033569336,100.05000305175781,99.93000030517578,100.01000213623047
44,2022-03-29 23:52:00,100.02999877929688,100.2300033569336,99.99649810791016,100.2300033569336
45,2022-03-29 23:53:00,100.23999786376953,100.35990142822266,100.2300033569336,100.33999633789062
46,2022-03-29 23:54:00,100.33000183105469,100.33999633789062,100.22000122070312,100.22000122070312
47,2022-03-29 23:55:00,100.13999938964844,100.19999694824219,100.12000274658203,100.12000274658203
48,2022-03-29 23:56:00,100.12000274658203,100.125,100.02999877929688,100.125
49,2022-03-29 23:57:00,100.08999633789062,100.16999816894531,100.08999633789062,100.16999816894531
50,2022-03-29 23:58:00,100.13999938964844,100.13999938964844,100.06999969482422,100.08000183105469
51,2022-03-29 23:59:00,100.08999633789062,100.08999633789062,99.9800033569336,100.05999755859375
52,2022-03-30 00:00:00,100.06999969482422,100.125,99.95999908447266,99.98999786376953
53,2022-03-30 00:01:00,99.98999786376953,100.12000274658203,99.97000122070312,100.08999633789062
54,2022-03-30 00:02:00,100.08999633789062,100.13999938964844,100.0250015258789,100.0250015258789
55,2022-03-30 00:03:00,100.01000213623047,100.08999633789062,99.91000366210938,99.91000366210938
56,2022-03-30 00:04:00,99.87100219726562,100.0199966430664,99.87100219726562,99.9800033569336
57,2022-03-30 00:05:00,99.95999908447266,99.9800033569336,99.91000366210938,99.91000366210938
58,2022-03-30 00:06:00,99.93499755859375,99.93499755859375,99.8499984741211,99.91500091552734
59,2022-03-30 00:07:00,99.91999816894531,99.93000030517578,99.90499877929688,99.91000366210938
60,2022-03-30 00:08:00,99.87999725341797,99.94999694824219,99.87999725341797,99.94999694824219
61,2022-03-30 00:09:00,99.97000122070312,99.97000122070312,99.91179656982422,99.94000244140625
62,2022-03-30 00:10:00,99.94000244140625,99.95999908447266,99.91000366210938,99.91000366210938
63,2022-03-30 00:11:00,99.91000366210938,99.95999908447266,99.87999725341797,99.95999908447266
64,2022-03-30 00:12:00,99.9749984741211,99.9800033569336,99.9000015258789,99.9000015258789
65,2022-03-30 00:13:00,99.91000366210938,99.95999908447266,99.91000366210938,99.95999908447266
66,2022-03-30 00:14:00,99.94999694824219,99.94999694824219,99.9000015258789,99.91000366210938
67,2022-03-30 00:15:00,99.91000366210938,99.98999786376953,99.90499877929688,99.9800033569336
68,2022-03-30 00:16:00,99.9800033569336,100.0,99.94999694824219,99.97000122070312
69,2022-03-30 00:17:00,99.94999694824219,100.0,99.94000244140625,100.0
70,2022-03-30 00:18:00,99.97000122070312,99.97000122070312,99.90010070800781,99.91000366210938
71,2022-03-30 00:19:00,99.91999816894531,99.96499633789062,99.91999816894531,99.94999694824219
72,2022-03-30 00:20:00,99.94000244140625,99.95999908447266,99.9000015258789,99.93000030517578
73,2022-03-30 00:21:00,99.93599700927734,99.93599700927734,99.84590148925781,99.8499984741211
74,2022-03-30 00:22:00,99.8499984741211,99.87999725341797,99.80999755859375,99.83999633789062
75,2022-03-30 00:23:00,99.8499984741211,99.87999725341797,99.82499694824219,99.8499984741211
76,2022-03-30 00:24:00,99.84110260009766,99.86499786376953,99.7699966430664,99.7699966430664
77,2022-03-30 00:25:00,99.7699966430664,99.7750015258789,99.73999786376953,99.7699966430664
78,2022-03-30 00:26:00,99.77999877929688,99.91999816894531,99.76499938964844,99.91999816894531
79,2022-03-30 00:27:00,99.93219757080078,99.93219757080078,99.8499984741211,99.8499984741211
80,2022-03-30 00:28:00,99.83000183105469,99.91000366210938,99.81999969482422,99.91000366210938
81,2022-03-30 00:29:00,99.94999694824219,100.01499938964844,99.94000244140625,100.00499725341797
82,2022-03-30 00:30:00,100.0,100.03500366210938,99.9800033569336,99.9854965209961
83,2022-03-30 00:31:00,99.97000122070312,100.04000091552734,99.94999694824219,100.04000091552734
84,2022-03-30 00:32:00,100.04989624023438,100.05999755859375,100.01000213623047,100.05770111083984
85,2022-03-30 00:33:00,100.05000305175781,100.05999755859375,100.02999877929688,100.05999755859375
86,2022-03-30 00:34:00,100.05000305175781,100.08000183105469,100.0250015258789,100.04940032958984
87,2022-03-30 00:35:00,100.04000091552734,100.14939880371094,100.04000091552734,100.1259994506836
88,2022-03-30 00:36:00,100.13359832763672,100.16000366210938,100.11000061035156,100.1500015258789
89,2022-03-30 00:37:00,100.18000030517578,100.20999908447266,100.15950012207031,100.20999908447266
90,2022-03-30 00:38:00,100.22000122070312,100.36000061035156,100.22000122070312,100.33000183105469
91,2022-03-30 00:39:00,100.30999755859375,100.37999725341797,100.30110168457031,100.3499984741211
92,2022-03-30 00:40:00,100.36969757080078,100.41999816894531,100.33999633789062,100.37999725341797
93,2022-03-30 00:41:00,100.38999938964844,100.44999694824219,100.36499786376953,100.41999816894531
94,2022-03-30 00:42:00,100.41010284423828,100.5,100.4000015258789,100.49500274658203
95,2022-03-30 00:43:00,100.5,100.55000305175781,100.44000244140625,100.54000091552734
96,2022-03-30 00:44:00,100.56999969482422,100.56999969482422,100.43000030517578,100.45999908447266
97,2022-03-30 00:45:00,100.44999694824219,100.62999725341797,100.44999694824219,100.62999725341797
98,2022-03-30 00:46:00,100.61000061035156,100.69000244140625,100.5999984741211,100.62999725341797
99,2022-03-30 00:47:00,100.62349700927734,100.75,100.62000274658203,100.6688003540039
100,2022-03-30 00:48:00,100.66999816894531,100.69999694824219,100.58999633789062,100.62999725341797
101,2022-03-30 00:49:00,100.61000061035156,100.62899780273438,100.5,100.5
102,2022-03-30 00:50:00,100.48999786376953,100.5250015258789,100.42500305175781,100.43000030517578
103,2022-03-30 00:51:00,100.4363021850586,100.5,100.4000015258789,100.44000244140625
104,2022-03-30 00:52:00,100.43000030517578,100.44999694824219,100.36000061035156,100.42500305175781
105,2022-03-30 00:53:00,100.41000366210938,100.46700286865234,100.33000183105469,100.34500122070312
106,2022-03-30 00:54:00,100.33999633789062,100.41000366210938,100.33000183105469,100.37999725341797
107,2022-03-30 00:55:00,100.375,100.4800033569336,100.37000274658203,100.4800033569336
108,2022-03-30 00:56:00,100.47000122070312,100.4800033569336,100.37999725341797,100.41999816894531
109,2022-03-30 00:57:00,100.4229965209961,100.48500061035156,100.41500091552734,100.43000030517578
110,2022-03-30 00:58:00,100.44000244140625,100.48999786376953,100.42680358886719,100.47000122070312
111,2022-03-30 00:59:00,100.47000122070312,100.51000213623047,100.44999694824219,100.47840118408203
112,2022-03-30 01:00:00,100.48999786376953,100.5250015258789,100.43499755859375,100.47000122070312
113,2022-03-30 01:01:00,100.48999786376953,100.5199966430664,100.44999694824219,100.5
114,2022-03-30 01:02:00,100.4800033569336,100.5250015258789,100.4800033569336,100.51000213623047
115,2022-03-30 01:03:00,100.50499725341797,100.55999755859375,100.48999786376953,100.54000091552734
116,2022-03-30 01:04:00,100.55000305175781,100.58999633789062,100.52999877929688,100.56999969482422
117,2022-03-30 01:05:00,100.58000183105469,100.76000213623047,100.58000183105469,100.76000213623047
118,2022-03-30 01:06:00,100.7699966430664,100.8499984741211,100.7300033569336,100.79000091552734
119,2022-03-30 01:07:00,100.77999877929688,100.79000091552734,100.68070220947266,100.72000122070312
